backend,backend_size,code,decoder,distance,cycles,num_samples,error_type,error_probability,logical_error_rate,layout_method,routing_method,translating_method
real_mcm_ideal,118,surface,mwpm,7,13,1000,real_heron_1_1,,0.411,N/A,N/A,N/A
real_mcm_ideal,118,surface,mwpm,7,13,1000,real_heron_8_1,,0.490,N/A,N/A,N/A
real_mcm_ideal,118,surface,mwpm,7,13,1000,real_heron_6_1,,0.467,N/A,N/A,N/A
real_mcm_ideal,118,surface,mwpm,7,13,1000,real_heron_2_1,,0.432,N/A,N/A,N/A
real_mcm_ideal,118,surface,mwpm,7,15,1000,real_heron_2_1,,0.444,N/A,N/A,N/A
real_mcm_ideal,118,surface,mwpm,7,15,1000,real_heron_4_1,,0.471,N/A,N/A,N/A
real_mcm_ideal,118,surface,mwpm,7,15,1000,real_heron_6_1,,0.465,N/A,N/A,N/A
real_mcm_ideal,118,surface,mwpm,7,15,1000,real_heron_1_1,,0.433,N/A,N/A,N/A
real_mcm_ideal,118,surface,mwpm,7,11,1000,real_heron_2_1,,0.388,N/A,N/A,N/A
real_mcm_ideal,118,surface,mwpm,7,15,1000,real_heron_8_1,,0.497,N/A,N/A,N/A
real_mcm_ideal,118,surface,mwpm,7,17,1000,real_heron_1_1,,0.414,N/A,N/A,N/A
real_mcm_ideal,118,surface,mwpm,7,17,1000,real_heron_4_1,,0.437,N/A,N/A,N/A
real_mcm_ideal,118,surface,mwpm,7,17,1000,real_heron_2_1,,0.451,N/A,N/A,N/A
real_mcm_ideal,118,surface,mwpm,7,17,1000,real_heron_6_1,,0.475,N/A,N/A,N/A
real_mcm_ideal,118,surface,mwpm,7,17,1000,real_heron_8_1,,0.484,N/A,N/A,N/A
real_mcm_ideal,118,surface,mwpm,7,19,1000,real_heron_1_1,,0.451,N/A,N/A,N/A
real_mcm_ideal,118,surface,mwpm,7,19,1000,real_heron_2_1,,0.448,N/A,N/A,N/A
real_mcm_ideal,118,surface,mwpm,7,19,1000,real_heron_4_1,,0.465,N/A,N/A,N/A
real_mcm_ideal,118,surface,mwpm,7,19,1000,real_heron_6_1,,0.498,N/A,N/A,N/A
real_mcm_ideal,118,surface,mwpm,7,19,1000,real_heron_8_1,,0.499,N/A,N/A,N/A
real_mcm_ideal,118,surface,mwpm,7,21,1000,real_heron_1_1,,0.467,N/A,N/A,N/A
real_mcm_ideal,118,surface,mwpm,7,21,1000,real_heron_2_1,,0.479,N/A,N/A,N/A
real_mcm_ideal,118,surface,mwpm,7,21,1000,real_heron_4_1,,0.481,N/A,N/A,N/A
real_mcm_ideal,118,surface,mwpm,7,21,1000,real_heron_6_1,,0.482,N/A,N/A,N/A
real_mcm_ideal,118,surface,mwpm,7,21,1000,real_heron_8_1,,0.510,N/A,N/A,N/A
