backend,backend_size,code,decoder,distance,cycles,num_samples,error_type,error_probability,logical_error_rate,layout_method,routing_method,translating_method
real_loon,118,surface,mwpm,7,7,100000,real_flamingo_4.0_1,,0.025590,N/A,N/A,N/A
real_loon,26,surface,mwpm,3,35,100000,real_flamingo_1_1.5,,0.039230,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,7,100000,real_flamingo_1_0.25,,0.002680,N/A,N/A,N/A
real_loon,26,surface,mwpm,3,35,100000,real_flamingo_1_2.0,,0.039930,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,7,100000,real_flamingo_1_0.5,,0.002700,N/A,N/A,N/A
real_loon,64,surface,mwpm,5,35,100000,real_flamingo_2.0_1,,0.023570,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,35,100000,real_flamingo_0.5_1,,0.007000,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,7,100000,real_flamingo_1_0.75,,0.002900,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,7,100000,real_flamingo_1_1.0,,0.002710,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,7,100000,real_flamingo_1_1.5,,0.002820,N/A,N/A,N/A
real_loon,64,surface,mwpm,5,35,100000,real_flamingo_4.0_1,,0.050180,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,7,100000,real_flamingo_1_2.0,,0.003150,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,35,100000,real_flamingo_1.0_1,,0.009130,N/A,N/A,N/A
real_loon,64,surface,mwpm,5,35,100000,real_flamingo_1_0.25,,0.014800,N/A,N/A,N/A
real_loon,64,surface,mwpm,5,35,100000,real_flamingo_1_0.5,,0.015210,N/A,N/A,N/A
real_loon,64,surface,mwpm,5,35,100000,real_flamingo_1_0.75,,0.015560,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,35,100000,real_flamingo_2.0_1,,0.014410,N/A,N/A,N/A
real_loon,64,surface,mwpm,5,35,100000,real_flamingo_1_1.0,,0.015950,N/A,N/A,N/A
real_loon,64,surface,mwpm,5,35,100000,real_flamingo_1_1.5,,0.016420,N/A,N/A,N/A
real_loon,64,surface,mwpm,5,35,100000,real_flamingo_1_2.0,,0.016890,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,35,100000,real_flamingo_4.0_1,,0.037660,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,35,100000,real_flamingo_1_0.25,,0.007880,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,35,100000,real_flamingo_1_0.5,,0.008110,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,35,100000,real_flamingo_1_0.75,,0.008910,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,35,100000,real_flamingo_1_1.0,,0.008700,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,35,100000,real_flamingo_1_1.5,,0.010690,N/A,N/A,N/A
real_loon,118,surface,mwpm,7,35,100000,real_flamingo_1_2.0,,0.009450,N/A,N/A,N/A
