backend,backend_size,code,decoder,distance,cycles,num_samples,error_type,error_probability,logical_error_rate,layout_method,routing_method,translating_method
real_willow_ns,,steane,bposd,9,9,1000,real_willow_ns,,0.406,N/A,N/A,N/A
real_willow_ns,,surface,bposd,11,11,1000,real_willow_ns,,0.485,N/A,N/A,N/A
real_willow_ns,,bacon,bposd,17,17,1000,real_willow_ns,,0.494,N/A,N/A,N/A
real_willow_ns,,gross,bposd,12,12,1000,real_willow_ns,,1.000,N/A,N/A,N/A
real_willow_ns,,hh,bposd,11,11,1000,real_willow_ns,,0.504,N/A,N/A,N/A
real_willow_ns,,color,bposd,11,11,1000,real_willow_ns,,0.516,N/A,N/A,N/A
